evaluation,failure_prevented,n_maintenance_activities,id
64.2622,True,39,FD004_69_0
70.6283,True,29,FD004_70_0
54.3803,True,60,FD004_71_0
54.804,True,59,FD004_72_0
71.3771,True,28,FD004_73_0
62.2743,True,43,FD004_74_0
63.6635,True,40,FD004_75_0
77.9914,True,20,FD004_76_0
78.9054,True,19,FD004_77_0
61.1753,True,45,FD004_78_0
65.4941,True,37,FD004_79_0
54.4491,True,59,FD004_80_0
70.9333,True,29,FD004_81_0
68.4735,True,32,FD004_82_0
71.6773,True,28,FD004_83_0
76.2255,True,22,FD004_84_0
57.6166,True,52,FD004_85_0
63.9989,True,40,FD004_86_0
60.1145,True,47,FD004_87_0
47.7667,True,79,FD004_88_0
74.8166,True,24,FD004_89_0
66.7742,True,35,FD004_90_0
50.1176,True,71,FD004_91_0
70.2045,True,30,FD004_92_0
69.4905,True,31,FD004_93_0
60.8297,True,45,FD004_94_0
62.8388,True,42,FD004_95_0
58.5904,True,50,FD004_96_0
59.5977,True,48,FD004_97_0
62.2743,True,43,FD004_98_0
74.5378,True,24,FD004_99_0
59.2474,True,48,FD004_100_0
60.1145,True,47,FD004_101_0
69.4905,True,31,FD004_102_0
65.2027,True,38,FD004_103_0
68.1053,True,33,FD004_104_0
73.7217,True,25,FD004_105_0
59.0897,True,49,FD004_106_0
71.6773,True,28,FD004_107_0
55.2344,True,58,FD004_108_0
52.7488,True,64,FD004_109_0
70.6283,True,29,FD004_110_0
55.318,True,57,FD004_111_0
51.9406,True,67,FD004_112_0
71.6773,True,28,FD004_113_0
75.3722,True,23,FD004_114_0
82.7862,True,15,FD004_115_0
51.5651,True,68,FD004_116_0
51.2124,True,68,FD004_117_0
38.8491,True,118,FD004_118_0
70.9333,True,29,FD004_119_0
72.1419,True,27,FD004_120_0
69.4905,True,31,FD004_121_0
72.9232,True,26,FD004_122_0
64.2622,True,39,FD004_123_0
73.7217,True,25,FD004_124_0
62.8388,True,42,FD004_125_0
54.8801,True,58,FD004_126_0
63.4135,True,41,FD004_127_0
61.7199,True,44,FD004_128_0
70.2045,True,30,FD004_129_0
74.5378,True,24,FD004_130_0
49.0814,True,75,FD004_131_0
60.6403,True,46,FD004_132_0
41.0197,True,105,FD004_133_0
61.7199,True,44,FD004_134_0
77.9914,True,20,FD004_135_0
67.4331,True,34,FD004_136_0
64.2622,True,39,FD004_137_0
72.1419,True,27,FD004_138_0
61.1753,True,45,FD004_139_0
55.318,True,57,FD004_140_0
68.7909,True,32,FD004_141_0
66.7742,True,35,FD004_142_0
71.6773,True,28,FD004_143_0
55.318,True,57,FD004_144_0
64.5952,True,39,FD004_145_0
55.2344,True,58,FD004_146_0
63.0758,True,41,FD004_147_0
69.177,True,31,FD004_148_0
59.2474,True,48,FD004_149_0
79.1498,True,19,FD004_150_0
50.4773,True,70,FD004_151_0
59.5977,True,48,FD004_152_0
74.8166,True,24,FD004_153_0
68.1053,True,33,FD004_154_0
56.1159,True,56,FD004_155_0
80.7992,True,17,FD004_156_0
55.318,True,57,FD004_157_0
46.826,True,82,FD004_158_0
57.0259,True,54,FD004_159_0
70.9333,True,29,FD004_160_0
55.2344,True,58,FD004_161_0
53.6071,True,61,FD004_162_0
56.6746,True,54,FD004_163_0
48.4151,True,77,FD004_164_0
60.6403,True,46,FD004_165_0
58.5904,True,50,FD004_166_0
59.5977,True,48,FD004_167_0
69.4905,True,31,FD004_168_0
64.2622,True,39,FD004_169_0
75.3722,True,23,FD004_170_0
46.826,True,82,FD004_171_0
58.9374,True,50,FD004_172_0
42.9692,True,97,FD004_173_0
49.0814,True,75,FD004_174_0
77.0984,True,21,FD004_175_0
72.4372,True,27,FD004_176_0
61.9324,True,43,FD004_177_0
73.7217,True,25,FD004_178_0
44.5574,True,91,FD004_179_0
51.5651,True,68,FD004_180_0
81.7806,True,16,FD004_181_0
67.4331,True,34,FD004_182_0
70.2045,True,30,FD004_183_0
48.4151,True,77,FD004_184_0
60.1145,True,47,FD004_185_0
75.3722,True,23,FD004_186_0
58.0994,True,51,FD004_187_0
60.6403,True,46,FD004_188_0
62.8388,True,42,FD004_189_0
47.7364,True,78,FD004_190_0
55.318,True,57,FD004_191_0
70.2045,True,30,FD004_192_0
68.4735,True,32,FD004_193_0
78.9054,True,19,FD004_194_0
76.2255,True,22,FD004_195_0
72.9232,True,26,FD004_196_0
73.7217,True,25,FD004_197_0
75.6449,True,23,FD004_198_0
73.2133,True,26,FD004_199_0
64.2622,True,39,FD004_200_0
48.4151,True,77,FD004_201_0
61.9324,True,43,FD004_202_0
53.1474,True,63,FD004_203_0
66.7742,True,35,FD004_204_0
61.9324,True,43,FD004_205_0
59.5977,True,48,FD004_206_0
48.4151,True,77,FD004_207_0
56.215,True,55,FD004_208_0
76.4917,True,22,FD004_209_0
74.5378,True,24,FD004_210_0
78.9054,True,19,FD004_211_0
64.5952,True,39,FD004_212_0
68.4735,True,32,FD004_213_0
83.8168,True,14,FD004_214_0
49.4133,True,73,FD004_215_0
62.2743,True,43,FD004_216_0
68.7909,True,32,FD004_217_0
63.4135,True,41,FD004_218_0
70.2045,True,30,FD004_219_0
68.1053,True,33,FD004_220_0
58.0994,True,51,FD004_221_0
68.1053,True,33,FD004_222_0
61.7199,True,44,FD004_223_0
59.0897,True,49,FD004_224_0
45.3378,True,87,FD004_225_0
69.4905,True,31,FD004_226_0
56.6746,True,54,FD004_227_0
57.6166,True,52,FD004_228_0
57.9659,True,52,FD004_229_0
61.1753,True,45,FD004_230_0
69.4905,True,31,FD004_231_0
58.0994,True,51,FD004_232_0
56.215,True,55,FD004_233_0
67.4331,True,34,FD004_234_0
68.7909,True,32,FD004_235_0
64.2622,True,39,FD004_236_0
66.7742,True,35,FD004_237_0
70.9333,True,29,FD004_238_0
49.0686,True,74,FD004_239_0
77.9914,True,20,FD004_240_0
52.3561,True,65,FD004_241_0
64.8723,True,38,FD004_242_0
52.7488,True,64,FD004_243_0
59.0897,True,49,FD004_244_0
67.4331,True,34,FD004_245_0
75.3722,True,23,FD004_246_0
66.7742,True,35,FD004_247_0
71.6773,True,28,FD004_248_0
60.6403,True,46,FD004_249_0
