evaluation,failure_prevented,n_maintenance_activities,id
87.7962,True,13,FD004_82_0
88.4611,True,12,FD004_83_0
97.7358,True,3,FD004_84_0
80.0548,True,25,FD004_85_0
54.4632,False,0,FD004_86_0
57.2271,False,0,FD004_87_0
89.2855,True,17,FD004_88_0
93.4304,True,7,FD004_89_0
51.7932,False,0,FD004_90_0
64.8471,False,0,FD004_91_0
88.6982,True,12,FD004_92_0
88.8132,True,12,FD004_93_0
51.6336,False,5,FD004_94_0
48.0377,False,8,FD004_95_0
58.3115,False,0,FD004_96_0
56.7352,False,1,FD004_97_0
82.0354,True,21,FD004_98_0
93.3577,True,7,FD004_99_0
53.7588,False,4,FD004_100_0
43.3539,False,16,FD004_101_0
89.8302,True,11,FD004_102_0
50.7853,False,3,FD004_103_0
38.8717,False,12,FD004_104_0
44.8921,False,1,FD004_105_0
81.2495,True,23,FD004_106_0
89.5101,True,11,FD004_107_0
52.6192,False,11,FD004_108_0
52.5013,False,14,FD004_109_0
48.2534,False,0,FD004_110_0
76.8611,True,30,FD004_111_0
37.865,False,36,FD004_112_0
89.5101,True,11,FD004_113_0
95.5222,True,5,FD004_114_0
39.3459,False,0,FD004_115_0
91.3251,True,13,FD004_116_0
64.0792,False,0,FD004_117_0
68.9907,False,10,FD004_118_0
48.7906,False,0,FD004_119_0
92.4997,True,8,FD004_120_0
49.8322,False,0,FD004_121_0
93.5016,True,7,FD004_122_0
40.4401,False,14,FD004_123_0
94.5253,True,6,FD004_124_0
42.5995,False,14,FD004_125_0
53.0357,False,10,FD004_126_0
51.2211,False,4,FD004_127_0
83.0856,True,20,FD004_128_0
88.6982,True,12,FD004_129_0
45.3891,False,0,FD004_130_0
59.1757,False,10,FD004_131_0
82.5068,True,21,FD004_132_0
70.3227,False,3,FD004_133_0
40.0605,False,18,FD004_134_0
42.8588,False,0,FD004_135_0
51.3175,False,0,FD004_136_0
50.7853,False,3,FD004_137_0
47.1445,False,0,FD004_138_0
83.2348,True,20,FD004_139_0
52.661,False,10,FD004_140_0
41.2766,False,9,FD004_141_0
50.816,False,1,FD004_142_0
88.4611,True,12,FD004_143_0
60.6399,False,0,FD004_144_0
36.3365,False,19,FD004_145_0
93.7171,True,9,FD004_146_0
36.9242,False,19,FD004_147_0
42.1247,False,7,FD004_148_0
80.9243,True,23,FD004_149_0
98.8417,True,2,FD004_150_0
62.4417,False,3,FD004_151_0
81.9479,True,22,FD004_152_0
95.6203,True,5,FD004_153_0
85.0493,True,16,FD004_154_0
60.6399,False,0,FD004_155_0
40.8016,False,0,FD004_156_0
94.4147,True,8,FD004_157_0
60.3952,False,11,FD004_158_0
78.1075,True,28,FD004_159_0
48.7906,False,0,FD004_160_0
53.4045,False,10,FD004_161_0
60.3108,False,2,FD004_162_0
58.8572,False,1,FD004_163_0
66.5173,False,0,FD004_164_0
47.2317,False,11,FD004_165_0
57.4664,False,1,FD004_166_0
81.9479,True,22,FD004_167_0
86.7792,True,14,FD004_168_0
35.7378,False,19,FD004_169_0
97.7611,True,3,FD004_170_0
71.7718,True,44,FD004_171_0
80.7257,True,24,FD004_172_0
68.3182,False,4,FD004_173_0
65.3685,False,1,FD004_174_0
97.7098,True,3,FD004_175_0
47.7049,False,0,FD004_176_0
55.2887,False,0,FD004_177_0
94.5253,True,6,FD004_178_0
64.067,False,9,FD004_179_0
64.3389,False,0,FD004_180_0
40.0826,False,0,FD004_181_0
85.1969,True,16,FD004_182_0
48.2893,False,1,FD004_183_0
70.1351,True,45,FD004_184_0
55.4929,False,2,FD004_185_0
95.5222,True,5,FD004_186_0
58.6609,False,0,FD004_187_0
83.3814,True,20,FD004_188_0
55.2887,False,0,FD004_189_0
49.5486,False,25,FD004_190_0
82.4463,True,23,FD004_191_0
41.0973,False,8,FD004_192_0
39.6624,False,10,FD004_193_0
100.0,True,1,FD004_194_0
95.4715,True,5,FD004_195_0
46.5721,False,0,FD004_196_0
94.5253,True,6,FD004_197_0
97.7859,True,3,FD004_198_0
91.4283,True,9,FD004_199_0
52.6662,False,1,FD004_200_0
66.5173,False,0,FD004_201_0
82.7789,True,20,FD004_202_0
56.6765,False,8,FD004_203_0
50.816,False,1,FD004_204_0
55.2887,False,0,FD004_205_0
81.0883,True,23,FD004_206_0
61.7661,False,7,FD004_207_0
46.2175,False,17,FD004_208_0
44.7778,False,0,FD004_209_0
43.175,False,2,FD004_210_0
97.6562,True,3,FD004_211_0
35.4048,False,20,FD004_212_0
86.7792,True,14,FD004_213_0
37.3459,False,1,FD004_214_0
73.3015,True,39,FD004_215_0
83.8319,True,19,FD004_216_0
50.3373,False,0,FD004_217_0
36.5865,False,20,FD004_218_0
47.2619,False,2,FD004_219_0
40.8651,False,10,FD004_220_0
57.8228,False,1,FD004_221_0
85.0493,True,16,FD004_222_0
54.3043,False,2,FD004_223_0
51.9901,False,7,FD004_224_0
68.6455,False,0,FD004_225_0
87.7962,True,13,FD004_226_0
77.9286,True,28,FD004_227_0
79.2238,True,26,FD004_228_0
43.6825,False,19,FD004_229_0
84.9996,True,18,FD004_230_0
87.7962,True,13,FD004_231_0
80.7257,True,24,FD004_232_0
47.0283,False,16,FD004_233_0
50.3306,False,1,FD004_234_0
50.3373,False,0,FD004_235_0
52.6662,False,1,FD004_236_0
49.8388,False,2,FD004_237_0
46.7144,False,2,FD004_238_0
55.8153,False,14,FD004_239_0
100.0,True,1,FD004_240_0
63.277,False,0,FD004_241_0
53.1662,False,0,FD004_242_0
51.0013,False,16,FD004_243_0
57.1039,False,1,FD004_244_0
84.21,True,17,FD004_245_0
97.7611,True,3,FD004_246_0
83.3871,True,18,FD004_247_0
40.9105,False,7,FD004_248_0
84.2561,True,19,FD004_249_0
