evaluation,failure_prevented,n_maintenance_activities,id
56.9915,True,42,FD004_64_0
40.4292,True,84,FD004_65_0
58.2128,True,40,FD004_66_0
59.0391,True,38,FD004_67_0
59.7,True,37,FD004_68_0
51.0956,True,53,FD004_69_0
56.9915,True,42,FD004_70_0
43.5552,True,74,FD004_71_0
43.8946,True,73,FD004_72_0
57.5957,True,41,FD004_73_0
49.6991,True,57,FD004_74_0
50.6196,True,54,FD004_75_0
61.7746,True,34,FD004_76_0
62.4985,True,33,FD004_77_0
48.822,True,59,FD004_78_0
52.0751,True,51,FD004_79_0
44.2394,True,72,FD004_80_0
56.3999,True,43,FD004_81_0
55.2527,True,45,FD004_82_0
56.9915,True,42,FD004_83_0
60.3759,True,36,FD004_84_0
46.8129,True,65,FD004_85_0
51.0754,True,54,FD004_86_0
47.9754,True,61,FD004_87_0
38.3915,True,93,FD004_88_0
59.4876,True,38,FD004_89_0
53.0929,True,49,FD004_90_0
40.1411,True,85,FD004_91_0
55.8204,True,44,FD004_92_0
55.2527,True,45,FD004_93_0
49.2567,True,58,FD004_94_0
50.1496,True,56,FD004_95_0
46.7591,True,64,FD004_96_0
47.563,True,62,FD004_97_0
49.6991,True,57,FD004_98_0
59.0391,True,38,FD004_99_0
47.9754,True,61,FD004_100_0
47.9754,True,61,FD004_101_0
55.2527,True,45,FD004_102_0
52.0361,True,52,FD004_103_0
54.1513,True,47,FD004_104_0
58.3926,True,39,FD004_105_0
47.1576,True,63,FD004_106_0
56.9915,True,42,FD004_107_0
44.2394,True,72,FD004_108_0
42.9986,True,77,FD004_109_0
55.9425,True,43,FD004_110_0
44.9453,True,70,FD004_111_0
41.7462,True,81,FD004_112_0
56.9915,True,42,FD004_113_0
60.8194,True,36,FD004_114_0
65.5724,True,29,FD004_115_0
41.4444,True,82,FD004_116_0
41.018,True,82,FD004_117_0
31.5319,True,132,FD004_118_0
56.3999,True,43,FD004_119_0
58.2128,True,40,FD004_120_0
55.2527,True,45,FD004_121_0
57.7602,True,40,FD004_122_0
51.0956,True,53,FD004_123_0
58.3926,True,39,FD004_124_0
50.1496,True,56,FD004_125_0
43.798,True,72,FD004_126_0
50.6083,True,55,FD004_127_0
49.2567,True,58,FD004_128_0
55.8204,True,44,FD004_129_0
59.0391,True,38,FD004_130_0
39.4482,True,89,FD004_131_0
48.395,True,60,FD004_132_0
33.6471,True,118,FD004_133_0
49.2567,True,58,FD004_134_0
62.9329,True,33,FD004_135_0
54.6038,True,47,FD004_136_0
52.0361,True,52,FD004_137_0
57.1413,True,41,FD004_138_0
48.822,True,59,FD004_139_0
44.1475,True,71,FD004_140_0
54.6965,True,46,FD004_141_0
54.0702,True,48,FD004_142_0
56.9915,True,42,FD004_143_0
44.9453,True,70,FD004_144_0
51.5513,True,53,FD004_145_0
44.2394,True,72,FD004_146_0
50.1523,True,55,FD004_147_0
55.8204,True,44,FD004_148_0
47.9754,True,61,FD004_149_0
62.9329,True,33,FD004_150_0
40.4292,True,84,FD004_151_0
47.563,True,62,FD004_152_0
59.4876,True,38,FD004_153_0
54.1513,True,47,FD004_154_0
44.9453,True,70,FD004_155_0
63.9986,True,31,FD004_156_0
44.1475,True,71,FD004_157_0
37.6354,True,96,FD004_158_0
45.6742,True,68,FD004_159_0
56.3999,True,43,FD004_160_0
44.2394,True,72,FD004_161_0
43.5552,True,74,FD004_162_0
46.0476,True,67,FD004_163_0
38.9126,True,91,FD004_164_0
48.395,True,60,FD004_165_0
47.6042,True,63,FD004_166_0
47.563,True,62,FD004_167_0
55.2527,True,45,FD004_168_0
51.0956,True,53,FD004_169_0
60.8194,True,36,FD004_170_0
37.6354,True,96,FD004_171_0
47.2052,True,64,FD004_172_0
35.2462,True,110,FD004_173_0
39.4482,True,89,FD004_174_0
61.0672,True,35,FD004_175_0
57.5957,True,41,FD004_176_0
49.2432,True,57,FD004_177_0
58.3926,True,39,FD004_178_0
35.933,True,105,FD004_179_0
41.4444,True,82,FD004_180_0
64.7759,True,30,FD004_181_0
54.6038,True,47,FD004_182_0
55.8204,True,44,FD004_183_0
38.9126,True,91,FD004_184_0
47.9754,True,61,FD004_185_0
59.7,True,37,FD004_186_0
47.2052,True,64,FD004_187_0
48.395,True,60,FD004_188_0
50.1496,True,56,FD004_189_0
38.9126,True,91,FD004_190_0
44.9453,True,70,FD004_191_0
55.8204,True,44,FD004_192_0
55.2527,True,45,FD004_193_0
63.6705,True,32,FD004_194_0
60.3759,True,36,FD004_195_0
57.7602,True,40,FD004_196_0
58.3926,True,39,FD004_197_0
60.1461,True,37,FD004_198_0
58.2128,True,40,FD004_199_0
52.0361,True,52,FD004_200_0
38.9126,True,91,FD004_201_0
50.1496,True,56,FD004_202_0
42.5678,True,77,FD004_203_0
53.0929,True,49,FD004_204_0
49.2432,True,57,FD004_205_0
47.563,True,62,FD004_206_0
38.9126,True,91,FD004_207_0
44.8634,True,69,FD004_208_0
60.8194,True,36,FD004_209_0
59.0391,True,38,FD004_210_0
62.4985,True,33,FD004_211_0
51.5513,True,53,FD004_212_0
55.2527,True,45,FD004_213_0
66.3886,True,28,FD004_214_0
40.2796,True,86,FD004_215_0
49.6991,True,57,FD004_216_0
54.6965,True,46,FD004_217_0
50.6083,True,55,FD004_218_0
55.8204,True,44,FD004_219_0
54.1513,True,47,FD004_220_0
46.3672,True,65,FD004_221_0
54.1513,True,47,FD004_222_0
49.2567,True,58,FD004_223_0
47.1576,True,63,FD004_224_0
36.4393,True,101,FD004_225_0
55.2527,True,45,FD004_226_0
45.2301,True,68,FD004_227_0
45.9819,True,66,FD004_228_0
46.4271,True,66,FD004_229_0
48.822,True,59,FD004_230_0
55.2527,True,45,FD004_231_0
47.2052,True,64,FD004_232_0
45.6742,True,68,FD004_233_0
53.6169,True,48,FD004_234_0
54.6965,True,46,FD004_235_0
52.0361,True,52,FD004_236_0
53.0929,True,49,FD004_237_0
56.3999,True,43,FD004_238_0
39.9986,True,87,FD004_239_0
62.9329,True,33,FD004_240_0
41.934,True,79,FD004_241_0
51.5807,True,52,FD004_242_0
42.2486,True,78,FD004_243_0
47.1576,True,63,FD004_244_0
54.6038,True,47,FD004_245_0
60.8194,True,36,FD004_246_0
53.0929,True,49,FD004_247_0
56.9915,True,42,FD004_248_0
48.395,True,60,FD004_249_0
