evaluation,failure_prevented,n_maintenance_activities,id
55.2527,True,45,FD002_202_0
47.6042,True,63,FD002_203_0
50.6083,True,55,FD002_204_0
54.6965,True,46,FD002_205_0
52.5301,True,51,FD002_206_0
56.9915,True,42,FD002_207_0
61.7746,True,34,FD002_208_0
54.6965,True,46,FD002_209_0
56.9915,True,42,FD002_210_0
52.5791,True,50,FD002_211_0
62.9329,True,33,FD002_212_0
55.2527,True,45,FD002_213_0
62.4985,True,33,FD002_214_0
51.0956,True,53,FD002_215_0
51.5513,True,53,FD002_216_0
59.7,True,37,FD002_217_0
50.6083,True,55,FD002_218_0
61.0672,True,35,FD002_219_0
50.1523,True,55,FD002_220_0
57.1413,True,41,FD002_221_0
55.2527,True,45,FD002_222_0
52.0751,True,51,FD002_223_0
57.7602,True,40,FD002_224_0
61.0672,True,35,FD002_225_0
57.1413,True,41,FD002_226_0
56.9915,True,42,FD002_227_0
47.563,True,62,FD002_228_0
58.2128,True,40,FD002_229_0
55.9425,True,43,FD002_230_0
63.2397,True,32,FD002_231_0
49.2432,True,57,FD002_232_0
55.8204,True,44,FD002_233_0
60.3759,True,36,FD002_234_0
56.9915,True,42,FD002_235_0
50.1496,True,56,FD002_236_0
54.0702,True,48,FD002_237_0
61.0672,True,35,FD002_238_0
47.563,True,62,FD002_239_0
47.1576,True,63,FD002_240_0
56.9915,True,42,FD002_241_0
47.2052,True,64,FD002_242_0
50.6196,True,54,FD002_243_0
66.3886,True,28,FD002_244_0
48.822,True,59,FD002_245_0
55.2527,True,45,FD002_246_0
55.2527,True,45,FD002_247_0
50.1523,True,55,FD002_248_0
54.1513,True,47,FD002_249_0
56.9915,True,42,FD002_250_0
47.1576,True,63,FD002_251_0
64.7759,True,30,FD002_252_0
62.9329,True,33,FD002_253_0
47.9754,True,61,FD002_254_0
41.7462,True,81,FD002_255_0
59.7,True,37,FD002_256_0
43.8946,True,73,FD002_257_0
63.2397,True,32,FD002_258_0
54.6038,True,47,FD002_259_0
43.2211,True,75,FD002_260_0
